#{"t_start": 1787249027.5175855, "env_id": "None"}
r,l,t
-10.0,1,49.379324
-10.0,1,49.384746
-10.0,3,49.394778
-10.0,1,49.401491
-10.0,3,49.418118
-10.0,1,49.425781
-10.0,2,49.432401
-10.0,2,49.440679
-10.0,1,49.446699
-10.0,1,49.451945
-10.0,1,49.457036
-10.0,1,49.463084
-10.0,1,49.468605
-10.0,1,49.473684
-10.0,2,49.483895
-10.0,2,49.494992
-10.0,1,49.503006
-10.0,1,49.510947
-10.0,3,49.526811
-10.0,3,49.541843
-10.0,2,49.552907
-10.0,1,49.560848
-10.0,2,49.574196
-10.0,1,49.58311
-10.0,1,49.591604
-10.0,1,49.597208
-10.0,1,49.602528
-10.0,4,49.618731
-10.0,1,49.626638
-10.0,1,49.633247
-10.0,1,49.638642
-10.0,1,49.643774
-10.0,1,49.648936
-10.0,1,49.654441
-10.0,1,49.659718
-10.0,1,49.664007
-10.0,1,49.668291
-10.0,1,49.672461
-10.0,1,49.676565
-10.0,1,49.681189
-10.0,1,49.686668
-10.0,2,49.697024
-10.0,1,49.703501
-10.0,1,49.708781
-10.0,1,49.716253
-10.0,3,49.730236
-10.0,1,49.738273
-10.0,1,49.744979
-10.0,3,49.759898
-10.0,1,49.7667
-10.0,1,49.774387
-10.0,4,49.794217
-10.0,1,49.800521
-10.0,2,49.808924
-10.0,2,49.817075
-10.0,1,49.823078
-10.0,1,49.829925
-10.0,1,49.836423
-10.0,1,49.842439
-10.0,1,49.85105
-10.0,1,49.858085
-10.0,1,49.864976
-10.0,1,49.871369
-10.0,1,49.877575
-10.0,1,49.88328
-10.0,3,49.896363
-10.0,1,49.903033
-10.0,1,49.910851
-10.0,1,49.919126
-10.0,2,49.929512
-10.0,1,49.935063
-10.0,1,49.941045
-10.0,2,49.949119
-10.0,1,49.955302
-10.0,1,49.961533
-10.0,1,49.967699
-10.0,1,49.975453
-10.0,1,49.983021
-10.0,1,49.989826
-10.0,1,49.996247
-10.0,1,50.003026
-10.0,1,50.009434
-10.0,2,50.018865
-10.0,1,50.02541
-10.0,1,50.031451
-10.0,1,50.037886
-10.0,2,50.049307
-10.0,1,50.060775
-10.0,1,50.071447
-10.0,1,50.07988
-10.0,1,50.089093
-10.0,2,50.102121
-10.0,1,50.110141
-10.0,1,50.119491
-10.0,1,50.128494
-10.0,1,50.138907
-10.0,2,50.151335
-10.0,1,50.159352
-10.0,1,50.167746
-10.0,2,50.180288
-10.0,1,50.188329
-10.0,2,50.201677
-10.0,4,50.2154
-10.0,1,50.22209
-10.0,1,50.22966
-10.0,1,50.237728
-10.0,1,50.245185
-10.0,1,50.251152
-10.0,2,50.260389
-10.0,1,50.266362
-10.0,1,50.273324
-10.0,2,50.281845
-10.0,2,50.291627
-10.0,1,50.300904
-10.0,3,50.320431
-10.0,1,50.327324
-10.0,1,50.333854
-10.0,2,50.343757
-10.0,2,50.354101
-10.0,1,50.361332
-10.0,1,50.36921
-10.0,1,50.375946
-10.0,1,50.386348
-10.0,1,50.397534
-10.0,1,50.408098
-10.0,2,50.421205
-10.0,2,50.430376
-10.0,1,50.438387
-10.0,1,50.446064
-10.0,2,50.456989
-10.0,1,50.463186
-10.0,1,50.470635
-10.0,1,50.476331
-10.0,2,50.486933
-10.0,1,50.494956
-10.0,1,50.5033
-10.0,1,50.513394
-10.0,1,50.521863
-10.0,1,50.529182
-10.0,1,50.534454
-10.0,1,50.539473
-10.0,1,50.545502
-10.0,1,50.551455
-10.0,1,50.557018
-10.0,3,50.569435
-10.0,1,50.577812
-10.0,1,50.585566
-10.0,2,50.595619
-10.0,2,50.606316
-10.0,2,50.618283
-10.0,2,50.630272
-10.0,1,50.637257
-10.0,3,50.650736
-10.0,1,50.657155
-10.0,1,50.664367
-10.0,2,50.673292
-10.0,1,50.67895
-10.0,1,50.68497
-10.0,1,50.691278
-10.0,1,50.697413
-10.0,1,50.705075
-10.0,2,50.716006
-10.0,2,50.724179
-10.0,1,50.729917
-10.0,1,50.736448
-10.0,3,50.752785
-10.0,2,50.760709
-10.0,2,50.772138
-10.0,1,50.779517
-10.0,2,50.78993
-10.0,1,50.795901
-10.0,1,50.80365
-10.0,3,50.816357
-10.0,2,50.825559
-10.0,1,50.832883
-10.0,1,50.839015
-10.0,3,50.850437
-10.0,1,50.858285
-10.0,1,50.865952
-10.0,4,50.879265
-10.0,1,50.884411
-10.0,3,50.895129
-10.0,1,50.900876
-10.0,1,50.906933
-10.0,4,50.919739
-10.0,1,50.925301
-10.0,2,50.933478
-10.0,1,50.939117
-10.0,1,50.944536
-10.0,2,50.953586
-10.0,1,50.961993
-10.0,1,50.970518
-10.0,3,50.986777
-10.0,2,50.998735
-10.0,1,51.008869
-10.0,1,51.018557
-10.0,1,51.02674
-10.0,1,51.035393
-10.0,1,51.043502
-10.0,2,51.056294
-10.0,1,51.064375
-10.0,1,51.072798
-10.0,1,51.081251
-10.0,1,51.09033
-10.0,1,51.103041
-10.0,3,51.127173
-10.0,1,51.138702
-10.0,2,51.15517
-10.0,1,51.166036
-10.0,1,51.176609
-10.0,2,51.190512
-10.0,1,51.201349
-10.0,1,51.211698
-10.0,2,51.227077
-10.0,1,51.238494
-10.0,1,51.252641
-10.0,1,51.263659
-10.0,1,51.271838
-10.0,1,51.280001
-10.0,1,51.288
-10.0,1,51.296266
-10.0,1,51.305153
-10.0,1,51.314013
-10.0,1,51.323694
-10.0,2,51.339779
-10.0,1,51.35264
-10.0,1,51.364318
-10.0,1,51.375343
-10.0,1,51.385797
-10.0,1,51.394987
-10.0,1,51.404708
-10.0,1,51.415726
-10.0,1,51.427721
-10.0,3,51.455685
-10.0,1,51.477507
-10.0,1,51.496356
-10.0,3,51.527447
-10.0,2,51.539685
-10.0,1,51.546824
-10.0,1,51.552915
-10.0,2,51.562572
-10.0,1,51.56711
-10.0,1,51.57126
-10.0,1,51.577452
-10.0,1,51.583053
-10.0,1,51.588629
-10.0,1,51.593757
-10.0,3,51.604727
-10.0,1,51.610147
-10.0,1,51.61565
-10.0,3,51.625304
-10.0,1,51.630785
-10.0,1,51.635746
-10.0,3,51.646248
-10.0,1,51.651488
-10.0,3,51.661277
-10.0,1,51.666122
-10.0,1,51.670822
-10.0,1,51.676389
-10.0,1,51.681336
-10.0,1,51.68664
-10.0,1,51.691751
-10.0,4,51.704875
-10.0,1,51.710283
-10.0,1,51.716027
-10.0,1,51.721606
-10.0,1,51.727085
-10.0,3,51.735855
-10.0,1,51.740791
-10.0,2,51.748196
-10.0,1,51.75448
-10.0,1,51.760042
-10.0,1,51.765885
-10.0,1,51.771145
-10.0,2,51.778464
-10.0,1,51.782782
-10.0,4,51.791167
-10.0,1,51.794667
-10.0,1,51.80007
-10.0,1,51.80536
-10.0,1,51.810454
-10.0,2,51.818346
-10.0,1,51.823661
-10.0,1,51.828347
-10.0,3,51.838742
-10.0,1,51.844213
-10.0,1,51.849512
-10.0,1,51.856242
-10.0,1,51.864117
-10.0,3,51.880121
-10.0,2,51.892568
-10.0,1,51.90117
-10.0,2,51.910119
-10.0,1,51.916517
-10.0,1,51.924743
-10.0,3,51.940467
-10.0,1,51.946333
-10.0,2,51.955333
-10.0,2,51.967282
-10.0,1,51.975499
-10.0,1,51.983539
-10.0,1,51.992912
-10.0,2,52.005163
-10.0,2,52.017687
-10.0,1,52.024688
-10.0,1,52.030424
-10.0,1,52.038327
-10.0,1,52.04688
-10.0,2,52.058259
-10.0,1,52.065919
-10.0,1,52.074276
-10.0,2,52.085724
-10.0,2,52.09919
-10.0,2,52.11156
-10.0,2,52.123199
-10.0,1,52.131936
-10.0,1,52.137499
-10.0,1,52.145168
-10.0,1,52.153555
-10.0,1,52.1621
-10.0,1,52.170622
-10.0,1,52.18098
-10.0,1,52.190249
-10.0,2,52.205031
-10.0,3,52.220407
-10.0,4,52.238912
-10.0,2,52.249309
-10.0,1,52.254151
-10.0,1,52.259686
-10.0,1,52.264234
-56.7,1,52.268729
-10.0,1,52.274788
-10.0,1,52.281018
-10.0,1,52.287445
-10.0,1,52.292179
-10.0,1,52.296304
-10.0,1,52.300232
-10.0,1,52.30511
-10.0,1,52.309055
-10.0,1,52.313254
-10.0,1,52.31698
-10.0,1,52.322088
-10.0,4,52.33431
-10.0,2,52.339221
-10.0,1,52.342426
-10.0,1,52.345746
-10.0,1,52.350022
-10.0,1,52.353096
-10.0,1,52.35615
-10.0,1,52.359232
-10.0,1,52.362255
-10.0,1,52.365283
-10.0,1,52.369299
-10.0,1,52.372494
-10.0,1,52.375425
-10.0,1,52.378139
-10.0,1,52.381129
-10.0,1,52.384351
-10.0,1,52.387466
-10.0,2,52.39172
-10.0,3,52.397438
-10.0,1,52.400587
-10.0,1,52.403579
-10.0,3,52.409015
-10.0,1,52.411841
-10.0,1,52.414865
-10.0,2,52.419138
-10.0,1,52.421893
-10.0,1,52.424675
-10.0,1,52.427561
-10.0,2,52.431721
-10.0,1,52.434527
-10.0,1,52.437205
-10.0,2,52.441147
-10.0,1,52.443989
-10.0,1,52.447011
-10.0,1,52.449909
-10.0,1,52.452718
-10.0,1,52.45551
-10.0,1,52.458537
-10.0,1,52.462134
-10.0,1,52.465911
-10.0,3,52.472365
-10.0,2,52.478398
-10.0,4,52.489135
-10.0,1,52.497009
-10.0,1,52.505518
-10.0,1,52.514048
-10.0,1,52.521407
-10.0,1,52.528249
-10.0,3,52.53556
-10.0,2,52.543144
-10.0,1,52.549287
-10.0,1,52.555084
-10.0,1,52.560888
-10.0,1,52.565706
-10.0,1,52.572248
-10.0,1,52.577662
-10.0,3,52.58637
-10.0,1,52.590478
-10.0,2,52.596109
-10.0,2,52.60372
-10.0,2,52.609589
-10.0,1,52.613542
-10.0,1,52.617434
-10.0,1,52.622333
-10.0,1,52.626242
-10.0,1,52.630132
-10.0,1,52.634066
-10.0,1,52.638782
-10.0,1,52.644654
-10.0,5,52.660539
-10.0,1,52.665914
-10.0,1,52.672476
-10.0,1,52.677639
-10.0,1,52.682639
-10.0,2,52.692816
-10.0,1,52.700758
-10.0,1,52.707878
-10.0,1,52.715029
-10.0,1,52.726791
-10.0,1,52.737547
-10.0,1,52.744879
-10.0,2,52.757293
-10.0,1,52.765504
-10.0,2,52.777579
-10.0,4,52.801029
-10.0,1,52.813936
-10.0,1,52.821724
-10.0,1,52.82915
-10.0,1,52.836156
-10.0,2,52.847757
-10.0,2,52.858232
-10.0,1,52.865148
-10.0,2,52.872514
-10.0,1,52.877761
-10.0,2,52.885087
-10.0,2,52.892846
-10.0,1,52.897816
-10.0,1,52.902771
-10.0,1,52.908038
-10.0,3,52.917729
-10.0,1,52.92356
-10.0,1,52.928785
-10.0,1,52.933738
-10.0,1,52.939028
-10.0,2,52.9464
-10.0,1,52.951352
-10.0,1,52.956502
-10.0,3,52.966135
-10.0,4,52.979575
-10.0,1,52.984588
-10.0,1,52.989926
-10.0,1,52.994913
-10.0,1,52.999874
-10.0,2,53.007394
-10.0,1,53.012463
-10.0,1,53.017531
-10.0,1,53.022578
-10.0,1,53.027507
-10.0,1,53.03244
-10.0,1,53.037863
-10.0,2,53.04523
-10.0,1,53.05053
-10.0,1,53.055523
-10.0,2,53.062804
-10.0,3,53.07268
-10.0,1,53.077621
-10.0,1,53.083284
-10.0,2,53.090733
-10.0,1,53.095778
-10.0,1,53.100979
-10.0,1,53.106006
-10.0,1,53.111059
-10.0,1,53.118119
-10.0,2,53.127563
-10.0,1,53.133659
-10.0,1,53.138749
-10.0,1,53.14379
-10.0,1,53.149454
-10.0,1,53.154473
-10.0,2,53.162224
-10.0,1,53.167531
-10.0,4,53.180164
-10.0,1,53.185319
-10.0,1,53.190442
-10.0,1,53.195874
-10.0,1,53.201485
-10.0,2,53.209538
-10.0,2,53.217155
-10.0,4,53.230288
-10.0,2,53.238335
-10.0,1,53.244175
-10.0,1,53.249376
-10.0,1,53.254591
-10.0,2,53.262408
-10.0,1,53.267757
-10.0,1,53.273241
-10.0,3,53.283524
-10.0,2,53.291356
-10.0,1,53.2964
-10.0,1,53.301314
-10.0,1,53.306448
-10.0,1,53.311436
-10.0,3,53.32197
-10.0,1,53.330308
-10.0,1,53.337931
-10.0,1,53.3464
-10.0,4,53.358724
-10.0,1,53.363713
-10.0,1,53.369408
-10.0,2,53.377527
-10.0,1,53.382516
-10.0,1,53.387754
-10.0,3,53.397476
-10.0,2,53.404981
-10.0,1,53.409945
-10.0,1,53.414837
-10.0,1,53.420322
-10.0,1,53.425385
-10.0,1,53.430406
-10.0,1,53.435584
-10.0,1,53.440704
-10.0,2,53.448226
-10.0,1,53.453321
-10.0,1,53.458295
-10.0,1,53.463297
-10.0,1,53.470828
-10.0,1,53.476155
-10.0,2,53.485039
-10.0,1,53.490337
-10.0,1,53.495624
-10.0,1,53.500734
-10.0,1,53.505681
-10.0,1,53.510864
-10.0,1,53.51797
-10.0,2,53.530642
-10.0,1,53.535789
-10.0,1,53.541289
-10.0,1,53.546714
-10.0,2,53.554658
-10.0,1,53.56041
-10.0,2,53.568019
-10.0,1,53.573169
-10.0,1,53.579202
-10.0,1,53.584843
-10.0,1,53.589988
-10.0,2,53.598052
-10.0,2,53.605661
-10.0,1,53.611179
-10.0,1,53.616439
-10.0,1,53.621512
-10.0,1,53.627168
-10.0,2,53.634631
-10.0,6,53.651779
-10.0,3,53.661892
-10.0,1,53.666939
-10.0,2,53.67451
-10.0,1,53.679557
-10.0,1,53.684497
-10.0,2,53.692109
-10.0,1,53.697044
-10.0,1,53.701969
-10.0,1,53.707273
-10.0,1,53.712258
-10.0,1,53.717234
-10.0,1,53.7224
-10.0,1,53.727333
-10.0,1,53.732273
-10.0,1,53.737436
-10.0,1,53.742443
-10.0,1,53.747375
-10.0,1,53.752756
-10.0,4,53.763977
-10.0,1,53.770051
-10.0,1,53.775996
-10.0,1,53.781203
-10.0,2,53.789091
-10.0,1,53.794332
-10.0,1,53.799463
-10.0,1,53.80501
-10.0,2,53.812425
-10.0,1,53.81763
-10.0,1,53.822631
-10.0,1,53.827634
-10.0,1,53.833057
-10.0,1,53.838418
-10.0,1,53.843501
-10.0,1,53.848666
-10.0,3,53.858437
-10.0,1,53.863418
-10.0,1,53.868676
-10.0,1,53.874018
-10.0,2,53.881952
-10.0,2,53.89012
-10.0,1,53.895722
-10.0,1,53.900951
-10.0,1,53.906244
-10.0,1,53.912344
-10.0,1,53.918746
-10.0,1,53.925248
-10.0,1,53.932182
-10.0,1,53.9375
-10.0,1,53.942822
-10.0,1,53.94803
-10.0,1,53.953269
-10.0,1,53.958627
-10.0,1,53.963817
-10.0,1,53.968986
-10.0,1,53.974292
-10.0,1,53.979471
-10.0,1,53.984574
-10.0,1,53.989887
-10.0,1,53.99505
-10.0,1,54.000191
-10.0,2,54.007905
-10.0,2,54.015489
-10.0,1,54.020571
-10.0,1,54.025727
-10.0,1,54.030662
-10.0,1,54.035593
-10.0,1,54.041092
-10.0,2,54.048431
-10.0,1,54.053548
-10.0,1,54.058641
-10.0,1,54.063559
-10.0,1,54.068515
-10.0,1,54.073651
-10.0,1,54.078578
-10.0,2,54.086043
-10.0,2,54.093361
-10.0,1,54.098357
-10.0,3,54.108244
-10.0,1,54.113217
-10.0,2,54.120735
-10.0,1,54.125668
-10.0,1,54.130614
-10.0,2,54.138336
-10.0,1,54.143388
-10.0,1,54.148326
-10.0,1,54.153652
-10.0,1,54.158715
-10.0,1,54.163677
-10.0,1,54.170157
-10.0,1,54.175258
-10.0,1,54.18026
-10.0,1,54.185662
-10.0,1,54.19068
-10.0,1,54.195585
-10.0,1,54.200959
-10.0,3,54.21061
-10.0,1,54.215923
-10.0,1,54.221237
-10.0,1,54.226283
-10.0,1,54.231681
-10.0,1,54.236833
-10.0,1,54.241882
-10.0,1,54.247307
-10.0,1,54.252558
-10.0,3,54.262913
-10.0,1,54.268165
-10.0,1,54.273282
-10.0,1,54.27869
-10.0,2,54.286479
-10.0,1,54.291536
-10.0,1,54.296765
-10.0,5,54.312676
-10.0,2,54.322676
-10.0,1,54.329808
-10.0,2,54.337164
-10.0,1,54.342554
-10.0,1,54.34806
-10.0,3,54.357931
-10.0,1,54.362969
-10.0,1,54.367985
-10.0,1,54.373074
-10.0,2,54.380491
-10.0,2,54.387786
-10.0,1,54.393022
-10.0,1,54.39793
-10.0,2,54.405645
-10.0,2,54.413319
-10.0,1,54.418424
-10.0,3,54.428291
-10.0,2,54.435753
-10.0,1,54.441088
-10.0,1,54.446094
-10.0,2,54.45461
-10.0,2,54.464921
-10.0,1,54.471751
-10.0,1,54.477504
-10.0,1,54.483104
-10.0,1,54.49057
-10.0,1,54.495721
-10.0,2,54.503316
-10.0,1,54.508377
-10.0,1,54.513422
-10.0,1,54.518616
-10.0,1,54.523594
-10.0,1,54.528573
-10.0,1,54.533741
-10.0,1,54.538788
-10.0,3,54.548784
-10.0,1,54.554781
-10.0,1,54.56023
-10.0,1,54.567377
-10.0,1,54.572669
-10.0,1,54.577787
-10.0,1,54.583578
-10.0,1,54.588904
-10.0,1,54.593937
-10.0,4,54.606783
-10.0,1,54.611801
-10.0,1,54.617515
-10.0,1,54.623175
-10.0,1,54.628308
-10.0,1,54.633766
-10.0,1,54.639302
-10.0,1,54.644434
-10.0,1,54.649942
-10.0,1,54.655854
-10.0,1,54.661553
-10.0,1,54.666939
-10.0,2,54.674269
-10.0,1,54.680304
-10.0,1,54.685551
-10.0,1,54.690648
-10.0,1,54.696439
-10.0,1,54.701849
-10.0,4,54.718329
-10.0,1,54.72606
-10.0,1,54.731035
-10.0,1,54.736007
-10.0,1,54.742315
-10.0,1,54.748244
-10.0,1,54.753273
-10.0,1,54.75887
-10.0,1,54.764478
-10.0,1,54.769704
-10.0,2,54.777921
-10.0,1,54.783379
-10.0,1,54.78973
-10.0,1,54.795261
-10.0,1,54.800466
-10.0,1,54.806131
-10.0,1,54.811697
-10.0,2,54.819484
-10.0,1,54.824885
-10.0,1,54.830682
-10.0,1,54.83606
-10.0,1,54.841279
-10.0,1,54.846396
-10.0,1,54.851922
-10.0,1,54.858679
-10.0,2,54.870567
-10.0,1,54.875706
-10.0,1,54.880768
-10.0,1,54.886006
-10.0,2,54.893791
-10.0,2,54.901465
-10.0,1,54.906565
-10.0,1,54.911985
-10.0,1,54.91738
-10.0,1,54.922524
-10.0,2,54.929884
-10.0,2,54.937585
-10.0,1,54.942563
-10.0,1,54.947556
-10.0,1,54.953166
-10.0,1,54.958148
-10.0,3,54.969251
-10.0,1,54.974342
-10.0,1,54.979437
-10.0,1,54.984812
-10.0,3,54.99475
-10.0,2,55.002651
-10.0,2,55.010063
-10.0,1,55.016304
-10.0,1,55.02154
-10.0,2,55.029505
-10.0,1,55.034865
-10.0,1,55.040169
-10.0,1,55.045552
-10.0,1,55.050673
-10.0,1,55.056915
-10.0,3,55.068612
-10.0,5,55.085249
-10.0,1,55.090439
-10.0,1,55.096108
-10.0,1,55.101948
-10.0,1,55.107442
-10.0,2,55.119726
-10.0,1,55.127792
-10.0,2,55.135711
-10.0,1,55.141677
-10.0,1,55.147214
-10.0,1,55.152396
-10.0,3,55.163493
-10.0,1,55.168693
-10.0,2,55.176688
-10.0,2,55.184227
-10.0,1,55.189579
-10.0,2,55.197167
-10.0,1,55.20223
-10.0,1,55.207491
-10.0,1,55.21243
-10.0,3,55.222706
-10.0,1,55.22778
-10.0,1,55.232784
-10.0,1,55.238245
-10.0,1,55.243391
-10.0,2,55.250824
-10.0,1,55.256567
-10.0,3,55.266413
-10.0,1,55.272176
-10.0,1,55.277375
-10.0,1,55.282392
-10.0,1,55.287839
-10.0,1,55.292849
-10.0,1,55.297852
-10.0,2,55.305671
-10.0,1,55.310961
-10.0,1,55.316444
-10.0,1,55.321559
-10.0,1,55.326935
-10.0,2,55.334883
-10.0,1,55.340086
-10.0,1,55.345098
-10.0,2,55.353219
-10.0,1,55.35848
-10.0,1,55.364096
-10.0,1,55.370118
-10.0,1,55.375242
-10.0,1,55.380711
-10.0,1,55.38686
-10.0,1,55.392326
-10.0,1,55.397817
-10.0,1,55.402981
-10.0,1,55.408052
-10.0,2,55.41591
-10.0,1,55.421175
-10.0,1,55.426233
-10.0,4,55.439275
-10.0,1,55.444699
-10.0,3,55.455827
-10.0,2,55.465496
-10.0,1,55.470656
-10.0,1,55.476247
-10.0,1,55.481456
-10.0,1,55.486641
-10.0,1,55.493115
-10.0,1,55.498586
-10.0,2,55.506114
-10.0,1,55.51502
-10.0,3,55.527793
-10.0,2,55.53554
-10.0,1,55.540921
-10.0,1,55.546006
-10.0,1,55.551161
-10.0,1,55.556376
-10.0,1,55.561183
-10.0,2,55.568361
-10.0,1,55.573936
-10.0,2,55.581564
-10.0,1,55.587177
-10.0,1,55.592276
-10.0,2,55.599603
-10.0,1,55.604766
-10.0,3,55.614432
-10.0,1,55.619657
-10.0,1,55.624589
-10.0,1,55.629645
-10.0,2,55.637153
-10.0,1,55.642154
-10.0,1,55.646998
-10.0,1,55.652258
-10.0,1,55.657239
-10.0,3,55.667023
-10.0,1,55.67212
-10.0,1,55.67702
-10.0,3,55.686821
-10.0,3,55.696363
-10.0,2,55.703818
-10.0,4,55.715999
-10.0,2,55.723386
-10.0,1,55.728324
-10.0,1,55.733368
-10.0,1,55.738249
-10.0,1,55.74311
-10.0,1,55.748255
-10.0,1,55.753177
-10.0,1,55.758004
-10.0,1,55.763457
-10.0,1,55.76994
-10.0,2,55.777284
-10.0,1,55.782595
-10.0,1,55.788898
-10.0,1,55.793727
-10.0,1,55.798466
-10.0,3,55.808093
-10.0,1,55.812773
-10.0,1,55.81715
-10.0,1,55.822034
-10.0,2,55.831461
-10.0,1,55.957603
-10.0,1,55.963006
-10.0,1,55.968293
-10.0,1,55.974707
-10.0,1,55.979828
-10.0,1,55.985014
-10.0,3,55.996411
-10.0,3,56.006535
-10.0,1,56.011522
-10.0,1,56.017459
-10.0,2,56.025041
-10.0,1,56.030144
-10.0,1,56.03596
-10.0,2,56.04349
-10.0,2,56.052001
-10.0,1,56.05964
-10.0,1,56.0676
-10.0,1,56.076452
-10.0,1,56.086857
-10.0,2,56.101337
-10.0,1,56.110533
-10.0,1,56.11651
-10.0,1,56.127506
-10.0,1,56.131891
-10.0,1,56.136038
-10.0,1,56.142925
-10.0,1,56.14933
-10.0,1,56.154149
-10.0,1,56.159128
-10.0,1,56.166871
-10.0,2,56.174788
-10.0,2,56.183115
-10.0,2,56.192378
-10.0,2,56.198425
-10.0,1,56.203381
-10.0,1,56.209677
-10.0,3,56.21679
-10.0,1,56.220846
-10.0,1,56.22783
-10.0,2,56.233458
-10.0,1,56.237076
-10.0,1,56.240892
-10.0,1,56.248549
-10.0,2,56.254786
-10.0,1,56.259844
-10.0,1,56.267915
-10.0,1,56.275873
-10.0,2,56.291646
-10.0,1,56.300132
-10.0,3,56.316886
-10.0,1,56.322836
-10.0,1,56.331612
-10.0,1,56.338076
-10.0,1,56.344711
-10.0,1,56.351069
-10.0,2,56.360057
-10.0,2,56.371772
-10.0,2,56.38254
-10.0,1,56.387593
-10.0,1,56.394969
-10.0,3,56.406527
-10.0,1,56.414218
-10.0,1,56.420585
-10.0,2,56.429555
-10.0,2,56.436565
-10.0,1,56.443229
-10.0,2,56.4542
-10.0,3,56.474635
-10.0,1,56.488966
-10.0,1,56.498583
-10.0,1,56.506579
-10.0,4,56.529787
-10.0,1,56.537884
-10.0,1,56.543366
-10.0,2,56.549711
-10.0,1,56.553411
-10.0,1,56.558652
-10.0,3,56.566131
-10.0,1,56.570101
-10.0,3,56.581122
-10.0,1,56.585915
-10.0,2,56.592504
-10.0,1,56.595844
-10.0,2,56.600925
-10.0,1,56.604301
-10.0,2,56.609657
-10.0,1,56.615249
-10.0,2,56.622232
-10.0,1,56.658031
-10.0,1,56.664118
-10.0,2,56.674881
-10.0,3,56.692687
-10.0,1,56.698169
-10.0,1,56.703785
-10.0,1,56.709134
-10.0,2,56.715918
-10.0,1,56.719548
-10.0,2,56.734887
-10.0,1,56.739815
-10.0,1,56.7441
-10.0,1,56.747586
-10.0,1,56.750974
-10.0,1,56.754481
-10.0,2,56.760137
-10.0,1,56.764608
-10.0,2,56.770344
-10.0,2,56.776993
-10.0,1,56.780961
-10.0,2,56.790248
-10.0,2,56.799649
-10.0,1,56.805943
-10.0,3,56.81797
-10.0,1,56.823796
-10.0,1,56.829004
-10.0,1,56.83279
-10.0,2,56.838308
-10.0,1,56.841987
-10.0,1,56.845934
-10.0,1,56.851995
-10.0,1,56.856197
-10.0,2,56.86262
-10.0,1,56.866725
-10.0,1,56.871266
-10.0,1,56.875104
-10.0,2,56.88191
-10.0,4,56.894445
-10.0,1,56.898031
-10.0,1,56.90163
-10.0,1,56.905183
-10.0,2,56.911321
-10.0,2,56.917478
-10.0,4,56.926278
-10.0,1,56.931783
-10.0,2,56.940196
-10.0,1,56.94441
-10.0,1,56.951053
-10.0,1,56.962983
-28.5,2,56.978418
-10.0,2,56.993982
-10.0,1,57.001918
-10.0,1,57.009142
-10.0,1,57.01566
-10.0,1,57.020922
-10.0,1,57.025153
-10.0,1,57.029116
-10.0,1,57.032742
-10.0,1,57.03736
-10.0,3,57.047051
-10.0,1,57.050952
-10.0,3,57.059541
-10.0,3,57.066515
-10.0,2,57.072301
-10.0,1,57.076813
-10.0,1,57.08127
-10.0,1,57.084954
-10.0,1,57.088567
-10.0,2,57.094711
-10.0,3,57.103251
-10.0,2,57.109204
-10.0,2,57.114529
-10.0,1,57.118756
-10.0,1,58.656544
-10.0,2,58.660863
-10.0,1,58.663735
-10.0,3,58.672792
-10.0,2,58.679288
-10.0,1,58.683498
-10.0,3,58.691954
-10.0,1,58.696099
-10.0,1,58.699961
-10.0,1,58.703685
-10.0,1,58.70785
-10.0,1,58.710975
-10.0,1,58.714156
-10.0,1,58.717262
-10.0,1,58.721343
-10.0,1,58.725882
-10.0,1,58.728964
-10.0,1,58.731944
-10.0,1,58.734582
-10.0,1,58.737428
-10.0,2,58.742162
-10.0,1,58.745094
-10.0,1,58.747898
-10.0,3,58.755154
-10.0,2,58.761463
-10.0,2,58.76784
-10.0,2,58.773514
-10.0,5,58.783321
-10.0,1,58.787721
-10.0,2,58.793867
-10.0,1,58.80207
-10.0,1,58.807711
-10.0,1,58.812862
-10.0,2,58.82017
-10.0,3,58.829104
-10.0,1,58.832672
-10.0,2,58.837487
-10.0,1,58.841405
-10.0,1,58.844492
-10.0,2,58.849374
-10.0,1,58.852045
-10.0,3,58.857328
-10.0,1,58.860156
-10.0,3,58.866032
-10.0,1,58.86967
-10.0,3,58.87634
-10.0,4,58.884404
-10.0,1,58.888564
-10.0,1,58.891917
-10.0,2,58.897203
-10.0,4,58.906005
-10.0,3,58.912591
-10.0,1,58.916196
-10.0,2,58.921501
-10.0,1,58.925522
-10.0,1,58.928823
-10.0,2,58.93366
-10.0,1,58.936676
-10.0,1,58.939706
-10.0,4,58.948095
-10.0,1,58.951555
-10.0,1,58.955795
-10.0,2,58.963718
-10.0,1,58.966893
-10.0,2,58.971896
-10.0,2,58.976652
-10.0,2,58.982207
-10.0,1,58.985677
-10.0,1,58.990277
-10.0,3,58.998406
-10.0,1,59.001768
-10.0,2,59.006983
-10.0,1,59.010357
-10.0,1,59.01379
-10.0,1,59.01721
-10.0,1,59.020552
-10.0,1,59.024444
-10.0,3,59.032877
-10.0,3,59.03959
-10.0,1,59.042732
-10.0,1,59.045642
-10.0,1,59.04888
-10.0,1,59.052262
-10.0,1,59.055636
-10.0,1,59.059377
-10.0,1,59.063014
-10.0,1,59.066473
-10.0,1,59.070187
-10.0,1,59.073674
-10.0,1,59.077199
-10.0,1,59.080487
-10.0,2,59.084726
-10.0,1,59.087806
-10.0,1,59.091748
-10.0,1,59.095651
-10.0,1,59.099188
-10.0,2,59.104594
-10.0,1,59.108526
-10.0,1,59.112235
