algo,seed,step,episode_return
dqn,0,1823,-10.0
dqn,0,1825,-10.0
dqn,0,1829,-10.0
dqn,0,1832,-28.2
dqn,0,1833,-10.0
dqn,0,1835,-46.5
dqn,0,1841,-10.0
dqn,0,1844,-70.2
dqn,0,1845,-10.0
dqn,0,1848,-10.0
dqn,0,1849,-10.0
dqn,0,1851,-10.0
dqn,0,1853,-44.4
dqn,0,1855,-38.4
dqn,0,1857,-42.9
dqn,0,1859,-10.0
dqn,0,1860,-10.0
dqn,0,1863,-48.0
dqn,0,1866,-10.0
dqn,0,1867,-49.2
dqn,0,1868,-10.0
dqn,0,1876,-42.6
dqn,0,1879,-86.4
dqn,0,1880,-10.0
dqn,0,1886,-41.4
dqn,0,1888,-10.0
dqn,0,1889,-10.0
dqn,0,1897,-10.0
dqn,0,1899,-44.1
dqn,0,1901,-10.0
dqn,0,1902,-10.0
dqn,0,1904,-54.6
dqn,0,1906,-29.4
dqn,0,1907,-42.3
dqn,0,1914,-30.3
dqn,0,1915,-10.0
dqn,0,1920,-41.1
dqn,0,1921,-54.9
dqn,0,1929,-42.9
dqn,0,1931,-53.7
dqn,0,1935,-64.5
dqn,0,1937,-10.0
dqn,0,1939,-45.0
dqn,0,1941,-41.7
dqn,0,1945,-10.0
dqn,0,1946,-48.6
dqn,0,1948,-10.0
dqn,0,1949,-36.3
dqn,0,1951,-10.0
dqn,0,1952,-10.0
dqn,0,1954,-10.0
dqn,0,1955,-46.8
dqn,0,1956,-35.7
dqn,0,1959,-10.0
dqn,0,1960,-10.0
dqn,0,1961,-34.5
dqn,0,1967,-10.0
dqn,0,1974,-24.0
dqn,0,1977,-44.1
dqn,0,1982,-29.7
dqn,0,1984,-39.9
dqn,0,1985,-32.1
dqn,0,1989,-66.3
dqn,0,1990,-49.5
dqn,0,1992,-10.0
dqn,0,1993,-10.0
dqn,0,1999,-10.0
dqn,0,2000,-28.8
dqn,0,2001,-10.0
dqn,0,2002,-45.3
dqn,0,2003,-10.0
dqn,0,2004,-31.5
dqn,0,2007,-10.0
dqn,0,2010,-37.5
dqn,0,2015,-10.0
dqn,0,2017,-33.9
dqn,0,2019,-66.9
dqn,0,2021,-44.1
dqn,0,2033,-10.0
dqn,0,2034,-10.0
dqn,0,2035,-54.0
dqn,0,2036,-36.9
dqn,0,2039,-36.3
dqn,0,2041,-30.6
dqn,0,2048,-10.0
dqn,0,2049,-67.5
dqn,0,2050,-45.3
dqn,0,2054,-45.9
dqn,0,2055,-10.0
dqn,0,2058,-33.0
dqn,0,2061,-10.0
dqn,0,2075,-10.0
dqn,0,2076,-49.8
dqn,0,2080,-60.9
dqn,0,2084,-24.9
dqn,0,2087,-10.0
dqn,0,2088,-10.0
dqn,0,2090,-56.4
dqn,0,2091,-53.7
dqn,0,2095,-37.5
dqn,0,2096,-10.0
dqn,0,2098,-42.6
dqn,0,2100,-61.2
dqn,0,2102,-10.0
dqn,0,2105,-61.8
dqn,0,2106,-10.0
dqn,0,2108,-10.0
dqn,0,2109,-32.1
dqn,0,2110,-10.0
dqn,0,2113,-34.5
dqn,0,2117,-10.0
dqn,0,2119,-10.0
dqn,0,2122,-41.7
dqn,0,2126,-30.3
dqn,0,2128,-44.4
dqn,0,2130,-10.0
dqn,0,2131,-10.0
dqn,0,2137,-10.0
dqn,0,2138,-10.0
dqn,0,2142,-37.8
dqn,0,2148,-68.1
dqn,0,2157,-10.0
dqn,0,2158,-44.4
dqn,0,2159,-78.6
dqn,0,2162,-30.9
dqn,0,2165,-44.4
dqn,0,2166,-43.5
dqn,0,2171,-10.0
dqn,0,2172,-87.0
dqn,0,2173,-34.5
dqn,0,2175,-41.7
dqn,0,2180,-10.0
dqn,0,2181,-45.3
dqn,0,2182,-10.0
dqn,0,2183,-68.1
dqn,0,2184,-38.7
dqn,0,2188,-10.0
dqn,0,2191,-10.0
dqn,0,2192,-53.4
dqn,0,2193,-44.7
dqn,0,2194,-10.0
dqn,0,2195,-31.2
dqn,0,2196,-10.0
dqn,0,2199,-53.4
dqn,0,2202,-10.0
dqn,0,2204,-10.0
dqn,0,2208,-10.0
dqn,0,2210,-10.0
dqn,0,2211,-42.9
dqn,0,2213,-47.4
dqn,0,2217,-10.0
dqn,0,2219,-10.0
dqn,0,2220,-61.5
dqn,0,2221,-10.0
dqn,0,2223,-10.0
dqn,0,2226,-41.4
dqn,0,2230,-66.6
dqn,0,2231,-49.8
dqn,0,2233,-10.0
dqn,0,2235,-10.0
dqn,0,2236,-10.0
dqn,0,2237,-42.3
dqn,0,2238,-10.0
dqn,0,2239,-10.0
dqn,0,2240,-10.0
dqn,0,2241,-10.0
dqn,0,2243,-33.3
dqn,0,2245,-45.0
dqn,0,2246,-10.0
dqn,0,2248,-93.0
dqn,0,2250,-10.0
dqn,0,2251,-10.0
dqn,0,2252,-10.0
dqn,0,2253,-35.7
dqn,0,2254,-10.0
dqn,0,2256,-10.0
dqn,0,2257,-41.1
dqn,0,2258,-42.3
dqn,0,2261,-42.9
dqn,0,2265,-31.2
dqn,0,2266,-25.2
dqn,0,2268,-10.0
dqn,0,2270,-78.3
dqn,0,2273,-10.0
dqn,0,2274,-62.1
dqn,0,2277,-35.1
dqn,0,2278,-33.6
dqn,0,2280,-46.5
dqn,0,2282,-10.0
dqn,0,2285,-10.0
dqn,0,2290,-10.0
dqn,0,2291,-10.0
dqn,0,2293,-69.3
dqn,0,2294,-47.1
dqn,0,2295,-10.0
dqn,0,2296,-28.8
dqn,0,2297,-53.4
dqn,0,2299,-46.5
dqn,0,2301,-10.0
dqn,0,2302,-53.4
dqn,0,2303,-10.0
dqn,0,2304,-78.6
dqn,0,2305,-25.8
dqn,0,2308,-46.2
dqn,0,2310,-61.2
dqn,0,2315,-37.5
dqn,0,2320,-10.0
dqn,0,2322,-10.0
dqn,0,2324,-10.0
dqn,0,2326,-53.1
dqn,0,2327,-10.0
dqn,0,2328,-10.0
dqn,0,2330,-10.0
dqn,0,2333,-92.7
dqn,0,2334,-44.4
dqn,0,2336,-31.8
dqn,0,2337,-87.0
dqn,0,2339,-86.7
dqn,0,2340,-31.2
dqn,0,2343,-47.1
dqn,0,2344,-10.0
dqn,0,2345,-34.2
dqn,0,2346,-10.0
dqn,0,2353,-60.3
dqn,0,2357,-43.5
dqn,0,2358,-38.4
dqn,0,2362,-46.2
dqn,0,2363,-32.1
dqn,0,2364,-10.0
dqn,0,2369,-10.0
dqn,0,2373,-10.0
dqn,0,2374,-10.0
dqn,0,2375,-10.0
dqn,0,2381,-10.0
dqn,0,2382,-31.5
dqn,0,2383,-48.9
dqn,0,2385,-10.0
dqn,0,2401,-10.0
dqn,0,2406,-10.0
dqn,0,2407,-47.7
dqn,0,2409,-10.0
dqn,0,2410,-35.7
dqn,0,2411,-10.0
dqn,0,2412,-53.7
dqn,0,2417,-10.0
dqn,0,2419,-10.0
dqn,0,2424,-71.4
dqn,0,2427,-10.0
dqn,0,2429,-10.0
dqn,0,2431,-10.0
dqn,0,2434,-10.0
dqn,0,2437,-39.6
dqn,0,2438,-10.0
dqn,0,2439,-10.0
dqn,0,2442,-40.5
dqn,0,2445,-10.0
dqn,0,2446,-10.0
dqn,0,2449,-10.0
dqn,0,2453,-92.4
dqn,0,2455,-42.6
dqn,0,2459,-30.6
dqn,0,2462,-43.5
dqn,0,2463,-25.8
dqn,0,2464,-54.0
dqn,0,2474,-10.0
dqn,0,2476,-10.0
dqn,0,2480,-10.0
dqn,0,2481,-10.0
dqn,0,2483,-42.9
dqn,0,2484,-10.0
dqn,0,2487,-30.9
dqn,0,2490,-10.0
dqn,0,2491,-10.0
dqn,0,2493,-29.4
dqn,0,2494,-10.0
dqn,0,2504,-10.0
dqn,0,2509,-61.2
dqn,0,2517,-10.0
dqn,0,2521,-27.9
dqn,0,2522,-49.5
dqn,0,2523,-10.0
dqn,0,2524,-10.0
dqn,0,2525,-10.0
dqn,0,2527,-29.4
dqn,0,2536,-36.6
dqn,0,2538,-10.0
dqn,0,2543,-10.0
dqn,0,2547,-53.1
dqn,0,2549,-10.0
dqn,0,2552,-10.0
dqn,0,2556,-60.6
dqn,0,2559,-35.1
dqn,0,2561,-10.0
dqn,0,2563,-10.0
dqn,0,2565,-42.0
dqn,0,2566,-53.7
dqn,0,2568,-10.0
dqn,0,2572,-10.0
dqn,0,2575,-10.0
dqn,0,2577,-43.2
dqn,0,2587,-33.0
dqn,0,2591,-10.0
dqn,0,2596,-10.0
dqn,0,2597,-61.5
dqn,0,2598,-56.7
dqn,0,2599,-85.5
dqn,0,2601,-10.0
dqn,0,2607,-10.0
dqn,0,2609,-48.3
dqn,0,2610,-10.0
dqn,0,2612,-10.0
dqn,0,2620,-10.0
dqn,0,2621,-33.6
dqn,0,2625,-10.0
dqn,0,2629,-10.0
dqn,0,2636,-10.0
dqn,0,2640,-10.0
dqn,0,2641,-28.8
dqn,0,2644,-53.4
dqn,0,2647,-39.6
dqn,0,2649,-44.4
dqn,0,2650,-10.0
dqn,0,2658,-40.5
dqn,0,2659,-53.7
dqn,0,2660,-10.0
dqn,0,2661,-10.0
dqn,0,2667,-47.4
dqn,0,2674,-52.2
dqn,0,2677,-10.0
dqn,0,2679,-46.5
dqn,0,2681,-10.0
dqn,0,2683,-10.0
dqn,0,2684,-62.4
dqn,0,2688,-33.6
dqn,0,2693,-41.7
dqn,0,2695,-37.8
dqn,0,2697,-10.0
dqn,0,2698,-10.0
dqn,0,2699,-10.0
dqn,0,2701,-48.3
dqn,0,2705,-84.6
dqn,0,2714,-45.0
dqn,0,2726,-61.5
dqn,0,2733,-10.0
dqn,0,2743,-10.0
dqn,0,2744,-10.0
dqn,0,2749,-10.0
dqn,0,2752,-67.5
dqn,0,2754,-10.0
dqn,0,2756,-45.0
dqn,0,2760,-10.0
dqn,0,2762,-10.0
dqn,0,2764,-10.0
dqn,0,2772,-45.6
dqn,0,2778,-10.0
dqn,0,2779,-10.0
dqn,0,2781,-10.0
dqn,0,2784,-39.6
dqn,0,2786,-49.2
dqn,0,2788,-46.5
dqn,0,2790,-10.0
dqn,0,2794,-10.0
dqn,0,2799,-32.4
dqn,0,2801,-70.5
dqn,0,2804,-37.5
dqn,0,2808,-47.7
dqn,0,2809,-31.2
dqn,0,2810,-10.0
dqn,0,2811,-45.3
dqn,0,2813,-43.8
dqn,0,2814,-43.2
dqn,0,2819,-53.7
dqn,0,2821,-48.3
dqn,0,2828,-29.4
dqn,0,2830,-33.3
dqn,0,2834,-54.0
dqn,0,2836,-10.0
dqn,0,2839,-25.2
dqn,0,2841,-10.0
dqn,0,2846,-10.0
dqn,0,2849,-48.0
dqn,0,2854,-66.9
dqn,0,2856,-44.7
dqn,0,2857,-10.0
dqn,0,2859,-10.0
dqn,0,2862,-72.0
dqn,0,2863,-41.1
dqn,0,2865,-42.9
dqn,0,2870,-43.2
dqn,0,2871,-10.0
dqn,0,2878,-60.3
dqn,0,2880,-48.3
dqn,0,2881,-10.0
dqn,0,2882,-87.0
dqn,0,2898,-50.4
dqn,0,2899,-10.0
dqn,0,2905,-10.0
dqn,0,2906,-56.7
dqn,0,2908,-10.0
dqn,0,2911,-10.0
dqn,0,2912,-56.7
dqn,0,2918,-10.0
dqn,0,2921,-84.9
dqn,0,2929,-36.6
dqn,0,2930,-10.0
dqn,0,2931,-34.2
dqn,0,2937,-60.3
dqn,0,2941,-10.0
dqn,0,2948,-46.8
dqn,0,2950,-42.9
dqn,0,2952,-10.0
dqn,0,2956,-10.0
dqn,0,2969,-10.0
dqn,0,2973,-10.0
dqn,0,2982,-42.3
dqn,0,2986,-37.8
dqn,0,2988,-10.0
dqn,0,2990,-10.0
dqn,0,2991,-64.8
dqn,0,2992,-41.1
dqn,0,3001,-10.0
dqn,0,3002,-10.0
dqn,0,3004,-10.0
dqn,0,3017,-45.3
dqn,0,3019,-10.0
dqn,0,3023,-10.0
dqn,0,3024,-65.4
dqn,0,3025,-25.8
dqn,0,3030,-10.0
dqn,0,3031,-10.0
dqn,0,3035,-47.7
dqn,0,3038,-10.0
dqn,0,3043,-10.0
dqn,0,3045,-39.9
dqn,0,3052,-51.6
dqn,0,3054,-43.2
dqn,0,3056,-10.0
dqn,0,3059,-10.0
dqn,0,3065,-39.6
dqn,0,3071,-42.9
dqn,0,3078,-54.9
dqn,0,3079,-34.2
dqn,0,3082,-10.0
dqn,0,3084,-10.0
dqn,0,3089,-66.9
dqn,0,3094,-10.0
dqn,0,3095,-10.0
dqn,0,3099,-10.0
dqn,0,3100,-10.0
dqn,0,3101,-41.4
dqn,0,3108,-10.0
dqn,0,3110,-39.9
dqn,0,3118,-10.0
dqn,0,3125,-47.1
dqn,0,3126,-10.0
dqn,0,3127,-33.6
dqn,0,3134,-21.3
dqn,0,3135,-10.0
dqn,0,3143,-10.0
dqn,0,3145,-44.1
dqn,0,3147,-10.0
dqn,0,3151,-10.0
dqn,0,3160,-42.0
dqn,0,3161,-10.0
dqn,0,3164,-54.3
dqn,0,3170,-10.0
dqn,0,3173,-44.1
dqn,0,3175,-40.8
dqn,0,3184,-10.0
dqn,0,3204,-10.0
dqn,0,3215,-58.8
dqn,0,3216,-53.4
dqn,0,3220,-10.0
dqn,0,3221,-48.9
dqn,0,3223,-10.0
dqn,0,3224,-44.7
dqn,0,3248,-35.4
dqn,0,3249,-34.5
dqn,0,3250,-10.0
dqn,0,3251,-41.1
dqn,0,3253,-10.0
dqn,0,3256,-10.0
dqn,0,3257,-30.9
dqn,0,3259,-10.0
dqn,0,3262,-31.5
dqn,0,3264,-10.0
dqn,0,3267,-53.4
dqn,0,3271,-10.0
dqn,0,3274,-43.5
dqn,0,3276,-10.0
dqn,0,3277,-44.4
dqn,0,3279,-10.0
dqn,0,3283,-10.0
dqn,0,3286,-10.0
dqn,0,3288,-10.0
dqn,0,3294,-85.5
dqn,0,3295,-28.8
dqn,0,3297,-10.0
dqn,0,3300,-10.0
dqn,0,3301,-54.9
dqn,0,3305,-24.9
dqn,0,3313,-40.8
dqn,0,3316,-10.0
dqn,0,3317,-10.0
dqn,0,3319,-10.0
dqn,0,3327,-10.0
dqn,0,3330,-10.0
dqn,0,3332,-10.0
dqn,0,3337,-53.7
dqn,0,3344,-34.5
dqn,0,3350,-10.0
dqn,0,3355,-10.0
dqn,0,3358,-10.0
dqn,0,3362,-37.8
dqn,0,3369,-29.4
dqn,0,3374,-69.6
dqn,0,3377,-10.0
dqn,0,3379,-10.0
dqn,0,3384,-10.0
dqn,0,3387,-10.0
dqn,0,3396,-10.0
dqn,0,3397,-10.0
dqn,0,3398,-44.4
dqn,0,3404,-69.3
dqn,0,3407,-10.0
dqn,0,3408,-10.0
dqn,0,3413,-66.9
dqn,0,3420,-10.0
dqn,0,3422,-10.0
dqn,0,3424,-33.9
dqn,0,3425,-30.9
dqn,0,3428,-42.3
dqn,0,3431,-38.1
dqn,0,3432,-69.6
dqn,0,3437,-10.0
dqn,0,3441,-10.0
dqn,0,3442,-36.9
dqn,0,3452,-39.6
dqn,0,3467,-66.6
dqn,0,3473,-10.0
dqn,0,3476,-46.2
dqn,0,3482,-10.0
dqn,0,3484,-10.0
dqn,0,3492,-33.6
dqn,0,3498,-45.3
dqn,0,3505,-10.0
dqn,0,3512,-38.4
dqn,0,3514,-10.0
dqn,0,3517,-10.0
dqn,0,3520,-10.0
dqn,0,3527,-10.0
dqn,0,3529,-42.6
dqn,0,3543,-44.7
dqn,0,3545,-45.0
dqn,0,3546,-10.0
dqn,0,3554,-47.4
dqn,0,3559,-10.0
dqn,0,3564,-41.1
dqn,0,3567,-10.0
dqn,0,3568,-44.7
dqn,0,3569,-10.0
dqn,0,3573,-10.0
dqn,0,3577,-10.0
dqn,0,3586,-10.0
dqn,0,3590,-10.0
dqn,0,3592,-10.0
dqn,0,3602,-54.0
dqn,0,3605,-10.0
dqn,0,3608,-10.0
dqn,0,3615,-10.0
dqn,0,3627,-10.0
dqn,0,3631,-28.8
dqn,0,3636,-10.0
dqn,0,3643,-10.0
dqn,0,3644,-10.0
dqn,0,3653,-10.0
dqn,0,3654,-28.8
dqn,0,3655,-28.8
dqn,0,3656,-10.0
dqn,0,3658,-45.0
dqn,0,3660,-10.0
dqn,0,3666,-10.0
dqn,0,3668,-10.0
dqn,0,3672,-48.0
dqn,0,3676,-10.0
dqn,0,3686,-10.0
dqn,0,3701,-10.0
dqn,0,3712,-67.8
dqn,0,3718,-10.0
dqn,0,3723,-10.0
dqn,0,3727,-10.0
dqn,0,3728,-43.2
dqn,0,3729,-56.7
dqn,0,3736,-47.7
dqn,0,3739,-61.8
dqn,0,3751,-10.0
dqn,0,3752,-10.0
dqn,0,3757,-41.1
dqn,0,3758,-53.7
dqn,0,3760,-49.5
dqn,0,3763,-31.5
dqn,0,3766,-10.0
dqn,0,3772,-10.0
dqn,0,3777,-45.6
dqn,0,3785,-10.0
dqn,0,3794,-42.0
dqn,0,3817,-32.1
dqn,0,3821,-71.7
dqn,0,3829,-10.0
dqn,0,3835,-29.1
dqn,0,3837,-48.3
dqn,0,3839,-45.0
dqn,0,3843,-24.9
dqn,0,3847,-37.8
dqn,0,3856,-59.1
dqn,0,3861,-32.4
dqn,0,3864,-10.0
dqn,0,3871,-23.4
dqn,0,3872,-61.5
dqn,0,3878,-48.0
dqn,0,3880,-10.0
dqn,0,3888,-10.0
dqn,0,3890,-48.9
dqn,0,3904,-27.0
dqn,0,3905,-33.6
dqn,0,3915,-32.4
dqn,0,3916,-10.0
dqn,0,3920,-40.5
dqn,0,3921,-10.0
dqn,0,3923,-10.0
dqn,0,3929,-40.5
dqn,0,3935,-52.5
dqn,0,3941,-10.0
dqn,0,3949,-68.7
dqn,0,3956,-47.7
dqn,0,3960,-24.9
dqn,0,3963,-70.2
dqn,0,3969,-53.4
dqn,0,3980,-82.5
dqn,0,3981,-30.9
dqn,0,3991,-75.9
dqn,0,4003,-10.0
dqn,0,4005,-10.0
dqn,0,4006,-10.0
dqn,0,4007,-10.0
dqn,0,4008,-42.9
dqn,0,4026,-10.0
dqn,0,4034,-10.0
dqn,0,4037,-78.0
dqn,0,4057,-59.7
dqn,0,4061,-68.7
dqn,0,4062,-56.7
dqn,0,4063,-41.1
dqn,0,4064,-10.0
dqn,0,4065,-40.2
dqn,0,4072,-45.9
dqn,0,4073,-10.0
dqn,0,4074,-44.1
dqn,0,4102,-10.0
dqn,0,4103,-10.0
dqn,0,4115,-10.0
dqn,0,4124,-39.9
dqn,0,4132,-40.5
dqn,0,4150,-10.0
dqn,0,4152,-10.0
dqn,0,4161,-10.0
dqn,0,4162,-54.0
dqn,0,4173,-41.7
dqn,0,4179,-10.0
dqn,0,4180,-68.1
dqn,0,4188,-10.0
dqn,0,4192,-41.4
dqn,0,4194,-10.0
dqn,0,4199,-10.0
dqn,0,4205,-10.0
dqn,0,4206,-10.0
dqn,0,4223,-10.0
dqn,0,4228,-35.7
dqn,0,4251,-10.0
dqn,0,4253,-10.0
dqn,0,4264,-10.0
dqn,0,4266,-10.0
dqn,0,4274,-10.0
dqn,0,4277,-36.3
dqn,0,4285,-38.1
dqn,0,4292,-42.3
dqn,0,4293,-61.5
dqn,0,4295,-10.0
dqn,0,4317,-10.0
dqn,0,4332,-10.0
dqn,0,4336,-77.7
dqn,0,4356,-10.0
dqn,0,4369,-10.0
dqn,0,4377,-40.5
dqn,0,4389,-53.4
dqn,0,4411,-40.8
dqn,0,4433,-18.9
dqn,0,4438,-10.0
dqn,0,4439,-25.8
dqn,0,4450,-10.0
dqn,0,4454,-38.1
dqn,0,4458,-63.9
dqn,0,4463,-10.0
dqn,0,4465,-10.0
dqn,0,4469,-10.0
dqn,0,4470,-10.0
dqn,0,4480,-10.0
dqn,0,4493,-10.0
dqn,0,4504,-10.0
dqn,0,4505,-10.0
dqn,0,4544,-30.0
dqn,0,4560,-10.0
dqn,0,4586,-10.0
dqn,0,4599,-10.0
dqn,0,4614,-27.9
dqn,0,4624,-65.4
dqn,0,4625,-49.8
dqn,0,4633,-10.0
dqn,0,4636,-38.1
dqn,0,4657,-10.0
dqn,0,4671,-10.0
dqn,0,4683,-45.3
dqn,0,4704,-10.0
dqn,0,4744,-10.0
dqn,0,4751,-28.8
dqn,0,4761,-90.6
dqn,0,4764,-10.0
dqn,0,4776,-10.0
dqn,0,4784,-10.0
dqn,0,4790,-27.3
dqn,0,4831,-10.0
dqn,0,4874,-36.0
dqn,0,4879,-10.0
dqn,0,4892,-45.0
dqn,0,4943,-10.0
dqn,0,4944,-49.8
dqn,0,4954,-10.0
dqn,0,4976,-29.4
dqn,0,4994,-33.0
dqn,0,5049,-24.9
dqn,0,5135,-10.0
dqn,0,5190,-32.4
dqn,0,5275,-10.0
dqn,0,5276,-45.0
dqn,0,5321,-10.0
dqn,0,5334,-10.0
dqn,0,5349,-36.0
dqn,0,5360,-39.9
dqn,0,5391,-39.6
dqn,0,5442,-28.2
dqn,0,5477,-28.2
dqn,0,5524,-54.3
dqn,0,5554,-35.4
dqn,0,5557,-42.6
dqn,0,5560,-53.4
dqn,0,5563,-53.4
dqn,0,5619,-48.9
dqn,0,5667,-10.0
dqn,0,5804,-50.0
dqn,0,5840,-10.0
dqn,0,5946,-10.0
dqn,0,5992,-10.0
dqn,0,6040,-58.5
dqn,0,6045,-10.0
dqn,0,6053,-10.0
dqn,0,6115,-10.0
dqn,0,6119,-31.2
dqn,0,6123,-10.0
dqn,0,6251,-6.0
dqn,0,6253,-10.0
dqn,0,6273,-30.6
dqn,0,6338,-11.7
dqn,0,6344,-10.0
dqn,0,6358,-10.0
dqn,0,6403,-10.0
dqn,0,6415,-39.9
dqn,0,6440,-35.1
dqn,0,6451,-10.0
dqn,0,6481,-39.9
dqn,0,6531,-28.2
dqn,0,6533,-69.3
dqn,0,6625,-18.0
dqn,0,6660,-10.0
dqn,0,6696,-20.1
dqn,0,6697,-48.6
dqn,0,6732,-10.0
dqn,0,6746,-10.0
dqn,0,6758,-10.0
dqn,0,6771,-10.0
dqn,0,6810,-10.0
dqn,0,6829,-56.4
dqn,0,6923,2.1
dqn,0,6997,-10.0
dqn,0,7098,-2.1
dqn,0,7122,-10.0
dqn,0,7124,-61.2
dqn,0,7145,-63.6
dqn,0,7195,-10.0
dqn,0,7221,-46.5
dqn,0,7259,-10.0
dqn,0,7262,-50.7
dqn,0,7282,-10.0
dqn,0,7296,-38.4
dqn,0,7319,-35.7
dqn,0,7363,-41.1
dqn,0,7369,-47.7
dqn,0,7370,-10.0
dqn,0,7405,-10.0
dqn,0,7462,-10.0
dqn,0,7490,-43.2
dqn,0,7509,-10.0
dqn,0,7548,-42.3
dqn,0,7557,-10.0
dqn,0,7562,-55.5
dqn,0,7571,-10.0
dqn,0,7574,-40.5
dqn,0,7576,-78.3
dqn,0,7587,-20.1
dqn,0,7717,-10.0
dqn,0,7736,-10.0
dqn,0,7741,-10.0
dqn,0,7789,-20.1
dqn,0,7802,-10.0
dqn,0,7920,-10.0
dqn,0,7986,-25.2
dqn,0,7992,-41.1
dqn,0,8001,-47.4
dqn,0,8006,-30.9
dqn,0,8043,-10.0
dqn,0,8053,-10.0
dqn,0,8238,-50.0
dqn,0,8288,-10.0
dqn,0,8349,-10.0
dqn,0,8412,-48.9
dqn,0,8423,-36.0
dqn,0,8437,-10.0
dqn,0,8501,-10.0
dqn,0,8522,-10.0
dqn,0,8536,-63.6
dqn,0,8545,-10.0
dqn,0,8571,-26.7
dqn,0,8595,-86.4
dqn,0,8617,-36.3
dqn,0,8626,-28.5
dqn,0,8713,-10.0
dqn,0,8715,-10.0
dqn,0,8737,-39.0
dqn,0,8760,-10.0
dqn,0,8785,-24.0
dqn,0,8788,-10.0
dqn,0,8802,-10.0
dqn,0,8807,-10.0
dqn,0,8832,-31.5
dqn,0,8846,-10.0
dqn,0,8880,-10.0
dqn,0,8885,-10.0
dqn,0,8891,-10.0
dqn,0,8916,-10.0
dqn,0,8936,-10.0
dqn,0,8946,-10.0
dqn,0,8956,-10.0
dqn,0,8968,-10.0
dqn,0,8977,-10.0
dqn,0,9004,-25.8
dqn,0,9014,-10.0
dqn,0,9017,-10.0
dqn,0,9061,-42.0
dqn,0,9091,-40.8
dqn,0,9134,-32.7
dqn,0,9156,-10.0
dqn,0,9161,-10.0
dqn,0,9221,-26.7
dqn,0,9242,-10.0
dqn,0,9281,-10.0
dqn,0,9282,-10.0
dqn,0,9410,-27.3
dqn,0,9479,-10.0
dqn,0,9565,-19.8
dqn,0,9568,-10.0
dqn,0,9586,-10.0
dqn,0,9608,-10.0
dqn,0,9656,-10.0
dqn,0,9710,-10.0
dqn,0,9739,-53.4
dqn,0,9755,-10.0
dqn,0,9824,-10.0
dqn,0,9920,-10.0
dqn,0,9942,-19.5
dqn,0,9949,-39.6
dqn,0,9968,-28.2
dqn,0,9976,-31.5
dqn,0,10016,-18.9
dqn,0,10020,-10.0
dqn,0,10125,-10.0
dqn,0,10186,-10.0
dqn,0,10188,-10.0
dqn,0,10191,-10.0
dqn,0,10219,-10.0
dqn,0,10244,-37.5
dqn,0,10268,-55.2
dqn,0,10320,-10.0
dqn,0,10354,-10.0
dqn,0,10355,-10.0
dqn,0,10394,-23.7
dqn,0,10406,-10.0
dqn,0,10481,-10.0
dqn,0,10515,-10.0
dqn,0,10542,-46.2
dqn,0,10596,-10.0
dqn,0,10622,-10.0
dqn,0,10658,-46.2
dqn,0,10712,-23.1
dqn,0,10723,-25.8
dqn,0,10748,-10.0
dqn,0,10755,-10.0
dqn,0,10885,-10.0
dqn,0,10909,-10.0
dqn,0,10927,-10.0
dqn,0,10990,-10.0
dqn,0,11160,-50.0
dqn,0,11169,-10.0
dqn,0,11217,-10.0
dqn,0,11257,-10.0
dqn,0,11296,-61.2
dqn,0,11346,-28.8
dqn,0,11357,-65.1
dqn,0,11374,-10.0
dqn,0,11379,-55.5
dqn,0,11389,-32.4
dqn,0,11391,-42.6
dqn,0,11424,-10.0
dqn,0,11428,-39.3
dqn,0,11474,-10.0
dqn,0,11475,-10.0
dqn,0,11490,-10.0
dqn,0,11606,4.8
dqn,0,11711,-10.2
dqn,0,11718,-10.0
dqn,0,11765,-10.0
dqn,0,11770,-39.0
dqn,0,11785,-10.0
dqn,0,11831,-10.0
dqn,0,11956,5.1
dqn,0,11967,-36.0
dqn,0,12147,-50.0
dqn,0,12164,-62.4
dqn,0,12167,-10.0
dqn,0,12174,-36.6
dqn,0,12180,-10.0
dqn,0,12275,2.4
dqn,0,12280,-10.0
dqn,0,12349,-47.7
dqn,0,12365,-30.0
dqn,0,12372,-10.0
dqn,0,12407,-10.0
dqn,0,12417,-20.4
dqn,0,12449,-20.4
dqn,0,12490,-55.5
dqn,0,12547,-10.0
dqn,0,12571,-10.0
dqn,0,12577,-10.0
dqn,0,12591,-66.9
dqn,0,12683,-21.3
dqn,0,12702,-10.0
dqn,0,12723,-48.0
dqn,0,12775,-10.0
dqn,0,12781,-10.0
dqn,0,12827,-10.0
dqn,0,12837,-23.1
dqn,0,12859,-10.0
dqn,0,12862,-10.0
dqn,0,12886,-10.0
dqn,0,12887,-10.0
dqn,0,12921,-33.0
dqn,0,12941,-34.5
dqn,0,12945,-10.0
dqn,0,12957,-45.6
dqn,0,12978,-10.0
dqn,0,13000,-25.2
dqn,0,13054,-10.0
dqn,0,13151,-10.0
dqn,0,13164,-58.8
dqn,0,13182,-28.5
dqn,0,13190,-10.0
dqn,0,13237,-10.0
dqn,0,13238,-67.2
dqn,0,13254,-27.0
dqn,0,13261,-30.3
dqn,0,13266,-52.2
dqn,0,13304,-10.0
dqn,0,13352,-10.0
dqn,0,13361,-84.6
dqn,0,13402,-33.3
dqn,0,13412,-10.0
dqn,0,13461,-10.0
dqn,0,13462,-10.0
dqn,0,13497,-10.0
dqn,0,13518,-10.0
dqn,0,13528,-10.0
