#{"t_start": 1786475270.7516503, "env_id": "None"}
r,l,t
-10.0,1,110.900393
-10.0,1,110.903654
-10.0,1,110.907203
-10.0,1,110.910414
-10.0,2,110.915087
-10.0,1,110.918238
-10.0,2,110.923373
-10.0,2,110.928164
-10.0,2,110.932836
-10.0,1,110.935999
-10.0,1,110.939845
-10.0,1,110.943098
-10.0,1,110.946254
-10.0,1,110.949503
-10.0,2,110.95574
-10.0,2,110.960574
-10.0,3,110.966905
-10.0,2,110.972594
-10.0,2,110.977447
-10.0,1,110.980858
-10.0,2,110.9856
-10.0,2,110.990892
-10.0,1,110.994163
-10.0,1,110.997328
-10.0,3,111.004247
-10.0,2,111.010035
-10.0,1,111.013324
-10.0,1,111.016517
-10.0,2,111.021537
-10.0,1,111.024891
-10.0,2,111.029567
-10.0,3,111.036207
-10.0,1,111.039929
-10.0,2,111.044704
-10.0,1,111.047829
-10.0,1,111.05109
-10.0,2,111.056271
-10.0,1,111.059593
-10.0,2,111.064286
-10.0,1,111.067554
-10.0,4,111.075455
-10.0,3,111.081485
-10.0,5,111.090731
-10.0,4,111.098259
-10.0,1,111.103468
-10.0,1,111.133181
-10.0,1,111.139063
-10.0,2,111.147809
-10.0,1,111.155946
-10.0,2,111.165206
-10.0,3,111.177405
-10.0,1,111.183925
-10.0,3,111.195947
-10.0,1,111.202509
-10.0,2,111.211924
-10.0,2,111.221769
-10.0,4,111.235861
-10.0,1,111.240921
-10.0,1,111.245903
-10.0,2,111.252999
-10.0,1,111.257943
-10.0,1,111.262905
-10.0,1,111.267684
-10.0,2,111.274747
-10.0,2,111.281898
-10.0,1,111.286663
-10.0,1,111.292035
-10.0,1,111.297019
-10.0,1,111.301776
-10.0,1,111.306705
-10.0,1,111.311726
-10.0,1,111.31653
-10.0,1,111.32134
-10.0,3,111.331965
-10.0,1,111.336841
-10.0,2,111.344362
-10.0,2,111.351502
-10.0,1,111.356737
-10.0,3,111.366193
-10.0,1,111.371207
-10.0,2,111.378437
-10.0,1,111.382377
-10.0,1,111.386038
-10.0,1,111.390027
-10.0,4,111.397592
-10.0,1,111.400317
-10.0,1,111.40337
-10.0,1,111.407215
-10.0,1,111.410013
-10.0,2,111.414076
-10.0,1,111.416847
-10.0,2,111.421092
-10.0,1,111.423935
-10.0,1,111.426699
-10.0,1,111.429407
-10.0,1,111.432095
-10.0,1,111.43488
-10.0,1,111.437801
-10.0,2,111.441939
-10.0,2,111.445954
-10.0,2,111.450215
-10.0,4,111.457106
-10.0,1,111.45992
-10.0,2,111.463936
-10.0,4,111.470901
-10.0,5,111.478616
-10.0,1,111.481313
-10.0,2,111.48707
-10.0,2,111.491313
-10.0,1,111.494066
-10.0,3,111.499593
-10.0,2,111.503837
-10.0,2,111.507957
-10.0,1,111.510598
-10.0,1,111.513214
-10.0,1,111.516084
-10.0,1,111.518751
-10.0,1,111.521532
-10.0,1,111.524219
-10.0,1,111.526831
-10.0,1,111.529822
-10.0,1,111.532759
-10.0,1,111.535448
-10.0,4,111.541947
-10.0,2,111.546461
-10.0,2,111.551151
-10.0,2,111.555233
-10.0,2,111.559227
-10.0,2,111.563194
-10.0,1,111.565884
-10.0,1,111.56849
-10.0,3,111.573761
-10.0,1,111.576431
-10.0,1,111.579221
-10.0,1,111.581865
-10.0,1,111.584487
-10.0,1,111.587287
-10.0,1,111.590015
-10.0,1,111.592644
-10.0,2,111.597029
-10.0,1,111.599664
-10.0,2,111.603607
-10.0,1,111.606352
-10.0,2,111.610328
-10.0,2,111.614271
-10.0,4,111.620761
-10.0,1,111.62348
-10.0,1,111.626266
-10.0,1,111.629009
-10.0,1,111.631616
-10.0,2,111.635472
-10.0,1,111.638231
-10.0,1,111.641018
-10.0,2,111.644988
-10.0,1,111.647648
-10.0,1,111.65026
-10.0,1,111.652881
-10.0,2,111.65774
-10.0,1,111.660537
-10.0,3,111.665612
-10.0,1,111.668236
-10.0,3,111.673593
-10.0,2,111.677633
-10.0,1,111.680281
-10.0,1,111.682881
-10.0,3,111.688231
-10.0,1,114.082557
-10.0,1,114.090073
-10.0,1,114.0977
-10.0,1,114.105182
-10.0,1,114.112657
-10.0,3,114.127963
-10.0,1,114.135488
-10.0,1,114.142158
-10.0,2,114.153417
-10.0,5,114.172717
-10.0,1,114.179375
-10.0,2,114.190273
-10.0,1,114.197992
-10.0,3,114.212576
-10.0,2,114.222032
-10.0,1,114.227092
-10.0,3,114.239817
-10.0,2,114.250192
-10.0,1,114.258256
-10.0,1,114.266107
-10.0,1,114.273812
-10.0,2,114.28404
-10.0,2,114.291678
-10.0,1,114.297008
-10.0,1,114.30202
-10.0,1,114.30712
-10.0,1,114.314535
-10.0,3,114.329387
-10.0,3,114.341973
-10.0,1,114.350465
-10.0,1,114.359349
-10.0,1,114.367356
-10.0,1,114.373083
-10.0,2,114.381249
-10.0,3,114.392345
-10.0,5,114.408758
-10.0,1,114.414047
-10.0,2,114.423018
-10.0,2,114.430927
-10.0,2,114.440759
-10.0,1,114.446885
-10.0,1,114.453628
-10.0,1,114.458824
-10.0,1,114.463866
-10.0,1,114.469068
-10.0,1,114.474154
-10.0,8,114.496956
-10.0,1,114.503237
-10.0,1,114.508582
-10.0,5,114.524335
-10.0,1,114.531725
-10.0,4,114.561027
-10.0,1,114.571009
-10.0,1,114.579759
-10.0,3,114.601954
-10.0,6,114.636488
-10.0,1,114.645063
-10.0,3,114.662788
-10.0,1,114.671872
-10.0,3,114.693396
-10.0,2,114.70569
-10.0,1,114.713404
-10.0,1,114.721732
-10.0,2,114.733536
-10.0,1,114.742435
-10.0,2,114.757497
-10.0,1,114.771156
-10.0,1,114.782781
-10.0,6,114.803362
-10.0,1,114.808007
-10.0,1,114.813091
-10.0,3,114.822838
-10.0,5,114.840162
-10.0,1,114.846063
-10.0,1,114.850719
-10.0,2,114.857313
-10.0,2,114.863993
-10.0,4,114.875531
-10.0,2,114.882807
-10.0,1,114.887558
-10.0,1,114.892552
-10.0,1,114.89724
-10.0,2,114.904912
-10.0,1,114.910551
-10.0,1,114.915738
-10.0,1,114.920703
-10.0,4,114.935253
-10.0,1,114.941304
-10.0,2,114.948094
-10.0,1,114.953146
-10.0,1,114.959545
-10.0,1,114.964121
-10.0,1,114.968653
-10.0,1,114.973122
-10.0,1,114.977459
-10.0,1,114.9818
-10.0,2,114.990151
-10.0,4,115.00758
-10.0,1,115.014259
-10.0,2,115.023317
-10.0,1,115.027599
-10.0,2,115.035213
-10.0,2,115.044696
-10.0,1,115.04946
-10.0,1,115.054095
-10.0,1,115.058615
-10.0,2,115.064982
-10.0,1,115.069628
-10.0,5,115.08196
-10.0,8,115.101092
-10.0,1,115.105726
-10.0,3,115.114209
-10.0,4,115.124829
-10.0,3,115.13317
-10.0,1,115.137552
-10.0,2,115.143671
-10.0,2,115.150241
-10.0,1,115.154593
-10.0,2,115.160943
-10.0,3,115.171156
-10.0,1,115.175336
-10.0,4,115.185723
-10.0,2,115.191987
-10.0,1,115.197825
-10.0,1,115.225695
-10.0,1,115.230658
-10.0,2,115.238478
-10.0,1,115.243472
-10.0,2,115.253536
-10.0,2,115.2637
-10.0,1,115.270841
-10.0,5,115.291936
-10.0,1,115.303209
-10.0,1,115.309837
-10.0,1,115.316676
-10.0,4,115.335954
-10.0,1,115.341732
-10.0,1,115.351245
-10.0,1,115.360128
-10.0,1,115.365692
-10.0,1,115.372388
-10.0,1,115.377934
-10.0,4,115.392461
-10.0,1,115.397851
-10.0,1,115.403801
-10.0,3,115.414958
-10.0,2,115.424031
-10.0,3,115.436197
-10.0,2,115.447175
-10.0,1,115.453523
-10.0,1,115.459645
-10.0,1,115.464961
-10.0,1,115.470912
-10.0,1,115.47637
-10.0,4,115.490756
-10.0,2,115.498352
-10.0,3,115.509572
-10.0,2,115.517579
-10.0,2,115.526484
-10.0,3,115.537433
-10.0,3,115.54592
-10.0,1,115.55088
-10.0,1,115.555755
-10.0,4,115.568668
-10.0,2,115.575333
-10.0,4,115.587005
-10.0,4,115.598176
-10.0,1,115.603242
-10.0,1,115.607799
-10.0,1,115.613445
-10.0,5,115.63123
-10.0,1,115.635804
-10.0,1,115.640349
-10.0,2,115.647249
-10.0,2,115.654505
-10.0,1,115.660697
-10.0,1,115.668702
-10.0,2,115.680142
-10.0,2,115.692536
-10.0,3,115.709096
-10.0,2,115.71672
-10.0,1,115.722363
-10.0,2,115.72954
-10.0,2,115.737885
-10.0,1,115.742714
-10.0,1,115.747627
-10.0,3,115.758587
-10.0,1,115.76334
-10.0,1,115.769539
-10.0,1,115.775239
-10.0,1,115.780335
-10.0,1,115.78595
-10.0,7,115.80562
-10.0,2,115.812492
-10.0,1,115.817221
-10.0,2,115.823949
-10.0,1,115.828152
-10.0,1,115.832599
-10.0,5,115.845034
-10.0,2,115.852679
-10.0,1,115.857653
-10.0,1,115.862713
-10.0,1,115.868575
-10.0,1,115.87447
-10.0,1,115.880768
-10.0,1,115.88717
-10.0,1,115.893311
-10.0,2,115.902601
-10.0,2,115.911817
-10.0,1,115.918098
-10.0,1,115.924305
-10.0,1,115.93042
-10.0,2,115.93812
-10.0,1,115.942794
-10.0,1,115.946921
-10.0,1,115.950655
-10.0,3,115.95813
-10.0,1,115.963542
-10.0,2,115.969357
-10.0,1,115.973222
-10.0,2,115.979226
-10.0,1,115.983059
-10.0,2,115.988792
-10.0,3,115.996478
-10.0,3,116.004065
-10.0,2,116.009988
-10.0,2,116.015645
-10.0,1,116.019647
-10.0,1,116.023582
-10.0,1,116.027449
-10.0,1,116.031175
-10.0,2,116.036853
-10.0,2,116.042628
-10.0,2,116.048213
-10.0,2,116.053938
-10.0,2,116.059768
-10.0,4,116.068537
-10.0,3,116.075696
-10.0,1,116.07925
-10.0,3,116.08632
-10.0,2,116.092587
-10.0,1,116.096197
-10.0,3,116.103508
-10.0,1,116.107832
-10.0,1,116.111559
-10.0,5,116.122217
-10.0,2,116.127521
-10.0,5,116.13814
-10.0,3,116.145138
-10.0,1,116.148718
-10.0,3,116.155989
-10.0,4,116.164667
-10.0,1,116.168521
-10.0,3,116.175553
-10.0,1,116.178951
-10.0,3,116.185927
-10.0,2,116.191079
-10.0,2,116.196027
-10.0,3,116.203464
-10.0,2,116.210787
-10.0,1,116.215629
-10.0,3,116.22517
-10.0,5,116.239888
-10.0,4,116.252866
-10.0,1,116.257868
-10.0,2,116.265204
-10.0,1,116.270667
-10.0,2,116.277989
-10.0,2,116.285272
-10.0,2,116.292569
-10.0,2,116.299749
-10.0,3,116.307837
-10.0,1,116.311809
-10.0,1,116.315128
-10.0,1,116.318371
-10.0,4,116.32646
-10.0,4,116.334375
-10.0,5,116.344095
-10.0,2,116.348943
-10.0,1,116.352252
-10.0,1,116.355597
-10.0,1,116.359745
-10.0,3,116.366327
-10.0,1,116.369727
-10.0,1,116.372894
-10.0,1,116.376545
-10.0,2,116.381407
-10.0,1,116.384523
-10.0,2,116.389212
-10.0,2,116.393958
-10.0,1,116.397067
-10.0,6,116.407762
-10.0,1,116.410974
-10.0,3,116.416984
-10.0,3,116.423459
-10.0,2,116.428121
-10.0,2,116.432676
-10.0,4,116.440377
-10.0,6,116.450878
-10.0,2,116.455832
-10.0,1,116.458961
-10.0,2,116.463542
-10.0,1,116.466587
-10.0,3,116.472898
-10.0,2,116.477559
-10.0,3,116.483577
-10.0,1,116.487061
-10.0,1,116.4903
-10.0,2,116.494867
-10.0,3,116.501071
-10.0,2,116.507299
-10.0,1,116.511219
-10.0,1,116.515349
-10.0,1,116.519823
-10.0,3,116.529134
-10.0,2,116.536235
-10.0,1,116.541156
-10.0,1,116.54587
-10.0,2,116.553832
-10.0,1,116.584138
-10.0,3,116.597311
-10.0,1,116.60374
-10.0,1,116.609906
-10.0,1,116.616172
-10.0,1,116.622535
-10.0,1,116.628646
-10.0,3,116.640201
-10.0,5,116.656776
-10.0,2,116.664688
-10.0,4,116.674435
-10.0,1,116.678374
-10.0,1,116.681801
-10.0,1,116.684678
-10.0,1,116.687765
-10.0,1,116.690606
-10.0,1,116.694335
-10.0,1,116.697232
-10.0,2,116.701279
-10.0,3,116.706796
-10.0,3,116.712334
-10.0,4,116.719039
-10.0,1,116.721891
-10.0,1,116.724801
-10.0,4,116.731469
-10.0,2,116.735568
-10.0,1,116.73842
-10.0,1,116.741472
-10.0,1,116.744293
-10.0,2,116.748295
-10.0,3,116.75373
-10.0,1,116.75721
-10.0,3,116.762874
-10.0,1,116.765633
-10.0,2,116.769796
-10.0,2,116.774897
-10.0,1,116.778184
-10.0,1,116.781555
-10.0,1,116.785444
-10.0,1,116.788573
-10.0,1,116.791345
-10.0,5,116.799332
-10.0,2,116.80421
-10.0,1,116.807572
-10.0,1,116.811084
-10.0,2,116.816419
-10.0,4,116.8272
-10.0,1,116.831997
-10.0,1,116.83708
-10.0,3,116.846492
-10.0,4,116.858421
-10.0,2,116.865686
-10.0,1,116.870733
-10.0,1,116.875568
-10.0,1,116.880268
-10.0,1,116.886062
-10.0,3,116.895714
-10.0,5,116.909865
-10.0,2,116.915565
-10.0,2,116.920431
-10.0,1,116.923616
-10.0,1,116.926282
-10.0,1,116.928864
-10.0,2,116.932833
-10.0,1,116.935662
-10.0,1,116.938375
-10.0,3,116.943474
-10.0,2,116.947468
-10.0,3,116.952772
-10.0,1,116.955514
-10.0,1,116.958118
-10.0,1,116.960714
-10.0,1,116.963431
-10.0,2,116.967336
-10.0,3,116.972688
-10.0,1,116.975362
-10.0,1,116.978157
-10.0,1,116.980976
-10.0,1,116.983579
-10.0,1,116.986325
-10.0,2,116.990242
-10.0,3,116.995774
-10.0,2,116.999804
-10.0,1,117.002608
-10.0,3,117.007753
-10.0,2,117.011766
-10.0,1,117.014477
-10.0,1,117.017097
-10.0,1,117.019913
-10.0,1,117.0226
-10.0,5,117.030327
-10.0,3,117.035571
-10.0,1,117.038232
-10.0,3,117.043253
-10.0,1,117.045879
-10.0,1,117.048396
-10.0,1,117.050925
-10.0,5,117.058507
-10.0,1,117.061172
-10.0,1,117.06374
-10.0,2,117.067427
-10.0,1,117.07016
-10.0,1,117.072736
-10.0,2,117.076702
-10.0,2,117.080487
-10.0,1,117.083004
-10.0,1,117.08568
-10.0,1,117.088335
-10.0,2,117.092163
-10.0,2,117.095933
-10.0,1,117.098448
-10.0,2,117.102291
-10.0,2,117.106232
-10.0,2,117.110061
-10.0,1,117.112581
-10.0,2,117.116282
-10.0,2,117.120177
-10.0,1,117.122885
-10.0,1,117.12546
-10.0,3,117.130406
-10.0,1,117.132925
-10.0,2,117.136826
-10.0,1,117.139514
-10.0,1,117.142138
-10.0,1,117.144656
-10.0,2,117.148329
-10.0,1,117.150863
-10.0,3,117.15669
-10.0,1,117.159339
-10.0,4,117.165457
-10.0,2,117.169393
-10.0,5,117.176897
-10.0,2,117.180637
-10.0,1,117.183136
-10.0,1,117.186053
-10.0,1,117.188877
-10.0,2,117.192622
-10.0,2,117.196312
-10.0,1,117.198836
-10.0,1,117.201714
-10.0,1,117.204713
-10.0,1,117.207282
-10.0,2,117.210997
-10.0,1,117.213507
-10.0,1,117.216008
-10.0,1,117.218901
-10.0,2,117.222804
-10.0,1,117.225341
-10.0,1,117.227851
-10.0,1,117.230396
-10.0,2,117.234701
-10.0,1,117.237539
-10.0,5,117.244833
-10.0,2,117.24857
-10.0,1,117.251515
-10.0,1,117.254256
-10.0,5,117.261545
-10.0,2,117.26541
-10.0,1,117.268218
-10.0,1,117.27096
-10.0,1,117.273487
-10.0,2,117.277189
-10.0,4,117.283419
-10.0,1,117.286264
-10.0,7,117.295985
-10.0,4,117.30411
-10.0,1,117.306753
-10.0,1,117.309258
-10.0,2,117.312971
-10.0,2,117.316825
-10.0,1,117.319747
-10.0,3,117.324774
-10.0,2,117.328525
-10.0,1,117.331141
-10.0,1,117.333711
-10.0,2,117.337678
-10.0,1,117.340245
-10.0,2,117.343968
-10.0,2,117.347824
-10.0,5,117.355346
-10.0,2,117.359141
-10.0,2,117.363563
-10.0,1,117.366763
-10.0,1,117.370129
-10.0,2,117.375201
-10.0,2,117.380836
-10.0,1,117.385087
-10.0,3,117.39496
-10.0,1,117.400299
-10.0,1,117.405348
-10.0,1,117.410284
-10.0,2,117.417519
-10.0,1,117.422474
-10.0,2,117.429877
-10.0,1,117.434693
-10.0,4,117.446624
-10.0,4,117.458612
-10.0,3,117.467105
-10.0,4,117.475926
-10.0,1,117.479089
-10.0,1,117.482063
-10.0,1,117.484839
-10.0,1,117.487601
-10.0,1,117.49062
-10.0,3,117.495501
-10.0,1,117.497992
-10.0,1,117.500427
-10.0,2,117.504298
-10.0,1,117.506906
-10.0,1,117.509351
-10.0,6,117.517588
-10.0,3,117.522861
-10.0,1,117.525424
-10.0,6,117.533622
-10.0,1,117.536433
-10.0,1,117.53906
-10.0,1,117.5416
-10.0,2,117.545193
-10.0,1,117.547661
-10.0,1,117.550084
-10.0,3,117.555732
-10.0,1,117.558249
-10.0,3,117.562997
-10.0,4,117.569158
-10.0,2,117.572922
-10.0,1,117.575394
-10.0,6,117.583679
-10.0,1,117.586489
-10.0,1,117.589041
-10.0,2,117.592649
-10.0,1,117.595087
-10.0,2,117.598655
-10.0,2,117.603534
-10.0,3,117.608746
-10.0,2,117.612565
-10.0,1,117.615355
-10.0,1,117.61817
-10.0,2,117.621928
-10.0,3,117.626668
-10.0,2,117.630265
-10.0,1,117.632941
-10.0,2,117.636785
-10.0,1,117.639321
-10.0,2,117.642908
-10.0,1,117.645311
-10.0,3,117.650311
-10.0,1,117.653038
-10.0,1,117.655568
-10.0,1,117.657991
-10.0,1,117.660414
-10.0,3,117.665687
-10.0,2,117.670019
-10.0,1,117.672842
-10.0,1,117.675513
-10.0,1,117.677978
-10.0,2,117.681838
-10.0,4,117.687975
-10.0,2,117.69165
-10.0,1,117.694487
-10.0,3,117.700857
-10.0,2,117.704686
-10.0,1,117.707141
-10.0,1,117.709561
-10.0,5,117.716727
-10.0,3,117.721687
-10.0,1,117.72428
-10.0,1,117.726844
-10.0,2,117.730556
-10.0,2,117.734194
-10.0,3,117.739179
-10.0,1,117.741796
-10.0,4,117.748092
-10.0,1,117.750954
-10.0,5,117.758574
-10.0,1,117.761091
-10.0,3,117.76594
-10.0,1,117.76855
-10.0,2,117.77285
-10.0,1,117.775685
-10.0,1,117.778246
-10.0,1,117.780737
-10.0,2,117.784591
-10.0,3,117.789896
-10.0,2,117.794138
-10.0,1,117.797091
-10.0,2,117.801491
-10.0,5,117.809614
-10.0,1,117.81228
-10.0,1,117.814927
-10.0,1,117.817475
-10.0,1,117.820205
-10.0,4,117.826617
-10.0,2,117.830393
-10.0,1,117.832932
-10.0,1,117.835566
-10.0,2,117.840208
-10.0,9,117.856923
-10.0,2,117.863197
-10.0,2,117.870034
-10.0,1,117.873903
-10.0,2,117.879406
-10.0,6,117.892437
-10.0,4,117.901816
-10.0,3,117.909305
-10.0,1,117.913036
-10.0,2,117.919234
-10.0,2,117.951878
-10.0,3,117.961569
-10.0,3,117.971281
-10.0,1,117.976125
-10.0,2,117.983419
-10.0,3,117.993011
-10.0,1,117.998178
-10.0,2,118.005456
-10.0,1,118.010279
-10.0,4,118.022358
-10.0,4,118.033444
-10.0,2,118.039222
-10.0,2,118.043976
-10.0,3,118.049803
-10.0,2,118.053833
-10.0,3,118.05906
-10.0,1,118.061712
-10.0,1,118.06418
-10.0,1,118.066566
-10.0,1,118.069069
-10.0,3,118.073784
-10.0,1,118.076296
-10.0,3,118.080944
-10.0,1,118.083297
-10.0,4,118.089161
-10.0,2,118.093752
-10.0,2,118.097398
-10.0,2,118.10089
-10.0,3,118.105642
-10.0,1,118.108151
-10.0,1,118.11053
-10.0,1,118.112931
-10.0,5,118.119827
-10.0,1,118.122431
-10.0,2,118.126015
-10.0,3,118.130597
-10.0,2,118.134096
-10.0,1,118.136678
-10.0,4,118.142625
-10.0,3,118.147308
-10.0,2,118.150825
-10.0,3,118.155833
-10.0,2,118.15943
-10.0,1,118.161828
-10.0,1,118.164219
-10.0,1,118.166573
-10.0,5,118.173647
-10.0,2,118.177232
-10.0,1,118.17961
-10.0,1,118.181952
-10.0,1,118.184371
-10.0,4,118.190725
-10.0,1,118.193138
-10.0,1,118.195491
-10.0,2,118.198969
-10.0,2,118.203323
-10.0,1,118.20578
-10.0,3,118.210339
-10.0,1,118.212709
-10.0,1,118.215054
-10.0,1,118.218026
-10.0,2,118.2218
-10.0,2,118.2253
-10.0,1,118.227623
-10.0,1,118.229973
-10.0,1,118.232393
-10.0,1,118.235056
-10.0,2,118.238705
-10.0,1,118.241066
-10.0,2,118.244524
-10.0,4,118.250832
-10.0,3,118.255736
-10.0,3,118.260316
-10.0,3,118.265333
-10.0,3,118.270239
-10.0,3,118.274921
-10.0,2,118.278414
-10.0,1,118.280958
-10.0,1,118.283424
-10.0,4,118.289333
-10.0,1,118.291739
-10.0,3,118.2965
-10.0,5,118.30355
-10.0,1,118.306007
-10.0,1,118.308362
-10.0,2,118.31196
-10.0,2,118.315951
-10.0,2,118.320209
-10.0,1,118.323041
-10.0,1,118.325719
-10.0,2,118.329633
-10.0,1,118.33211
-10.0,4,118.338029
-10.0,2,118.341594
-10.0,1,118.344497
-10.0,1,118.347081
-10.0,1,118.349438
-10.0,2,118.353014
-10.0,1,118.355427
-10.0,7,118.365196
-10.0,1,118.367792
-10.0,1,118.370326
-10.0,2,118.37381
-10.0,1,118.376212
-10.0,2,118.379817
-10.0,6,118.388412
-10.0,3,118.393285
-10.0,4,118.399188
-10.0,3,118.404539
-10.0,3,118.409353
-10.0,2,118.412961
-10.0,4,118.419184
-10.0,1,118.421761
-10.0,6,118.430094
-10.0,2,118.434518
-10.0,1,118.43732
-10.0,3,118.44214
-10.0,1,118.444566
-10.0,2,118.448395
-10.0,5,118.455741
-10.0,1,118.458257
-10.0,1,118.460712
-10.0,2,118.464457
-10.0,1,118.466966
-10.0,2,118.470786
-10.0,2,118.474441
-10.0,5,118.484468
-10.0,1,118.489302
-10.0,1,118.49273
-10.0,2,118.498091
-10.0,15,118.52752
-10.0,2,118.533202
-10.0,1,118.537201
-10.0,1,118.54097
-10.0,1,118.544888
-10.0,2,118.550406
-10.0,2,118.556234
-10.0,2,118.561856
-10.0,5,118.572875
-10.0,1,118.576787
-10.0,3,118.584028
-10.0,2,118.5896
-10.0,1,118.59298
-10.0,1,118.596067
-10.0,2,118.600132
-10.0,2,118.604192
-10.0,1,118.607409
-10.0,1,118.610199
-10.0,1,118.612716
-10.0,2,118.616408
-10.0,1,118.619108
-10.0,4,118.625502
-10.0,1,118.628093
-10.0,1,118.630588
-10.0,3,118.635584
-10.0,2,118.63947
-10.0,1,118.642061
-10.0,1,118.644566
-10.0,4,118.651885
-10.0,1,118.654906
-10.0,3,118.660886
-10.0,4,118.667926
-10.0,2,118.672288
-10.0,3,118.678081
-10.0,1,118.681254
-10.0,2,118.686016
-10.0,1,118.689052
-10.0,1,118.692254
-10.0,1,118.69502
-10.0,1,118.697604
-10.0,1,118.70015
-10.0,1,118.703975
-10.0,1,118.706632
-10.0,4,118.71291
-10.0,10,118.726802
-10.0,1,118.729484
-10.0,2,118.733969
-10.0,1,118.737447
-10.0,1,118.740445
-10.0,2,118.745235
-10.0,1,118.748592
-10.0,3,118.754967
-10.0,4,118.762121
-10.0,2,118.766493
-10.0,1,118.769644
-10.0,3,118.77539
-10.0,2,118.779683
-10.0,2,118.784806
-10.0,2,118.789349
-10.0,6,118.799476
-10.0,1,118.802656
-10.0,1,118.80566
-10.0,2,118.809962
-10.0,1,118.813002
-10.0,1,118.816105
-10.0,1,118.819236
-10.0,2,118.823625
-10.0,1,118.826525
-10.0,2,118.830882
-10.0,1,118.833549
-10.0,1,118.836291
-10.0,1,118.838866
-10.0,3,118.843767
-10.0,4,118.886029
-10.0,1,118.891201
-10.0,1,118.896848
-10.0,1,118.903217
-10.0,1,118.907405
-10.0,3,118.914212
-10.0,3,118.922772
-10.0,1,118.927862
-10.0,2,118.934008
-10.0,8,118.94732
-10.0,4,118.954792
-10.0,1,119.018671
-10.0,6,119.029105
-10.0,1,119.033239
-10.0,2,119.039533
-10.0,2,119.043713
-10.0,1,119.046725
-10.0,1,119.049527
-10.0,1,119.053323
-10.0,2,119.057488
-10.0,1,119.060228
-10.0,2,119.064369
-10.0,3,119.070258
-10.0,2,119.074514
-10.0,1,119.077683
-10.0,1,119.080561
-10.0,1,119.083395
-10.0,1,119.086951
-10.0,2,119.091143
-10.0,2,119.09525
-10.0,4,119.101945
-10.0,2,119.106044
-10.0,2,119.110298
-10.0,1,119.11309
-10.0,2,119.117089
-10.0,2,119.121299
-10.0,1,119.124114
-10.0,1,119.126941
-10.0,1,119.129661
-10.0,1,119.132353
-10.0,3,119.137787
-10.0,1,119.140837
-10.0,3,119.146218
-10.0,1,119.14894
-10.0,1,119.151778
-10.0,1,119.154576
-10.0,1,119.159002
-10.0,1,119.162211
-10.0,4,119.169073
-10.0,2,119.173245
-10.0,3,119.178579
-10.0,4,119.185289
-10.0,1,119.18829
-10.0,3,119.194032
-10.0,1,119.197099
-10.0,1,119.200407
-10.0,4,119.208124
-10.0,1,119.211045
-10.0,5,119.220074
-10.0,1,119.223186
-10.0,2,119.227419
-10.0,1,119.230283
-10.0,2,119.234782
-10.0,2,119.239052
-10.0,1,119.241796
-10.0,1,119.24449
-10.0,1,119.247185
-10.0,1,119.249919
-10.0,2,119.254915
-10.0,1,119.257696
-10.0,3,119.262964
-10.0,1,119.265788
-10.0,1,119.268774
-10.0,3,119.274199
-10.0,5,119.282459
-10.0,2,119.318494
-10.0,1,119.324256
-10.0,3,119.335227
-10.0,1,119.340873
-10.0,3,119.351981
-10.0,1,119.356669
-10.0,4,119.366039
-10.0,1,119.369643
-10.0,1,119.372855
-10.0,3,119.378455
-10.0,1,119.381349
-10.0,1,119.384068
-10.0,2,119.388151
-10.0,2,119.392036
-10.0,2,119.395999
-10.0,1,119.398655
-10.0,4,119.405139
-10.0,1,119.407843
-10.0,1,119.410552
-10.0,2,119.414595
-10.0,1,119.41734
-10.0,1,119.420181
-10.0,3,119.42537
-10.0,4,119.432162
-10.0,2,119.436442
-10.0,3,119.44166
-10.0,1,119.444782
-10.0,1,119.447689
-10.0,1,119.450422
-10.0,1,119.453293
-10.0,3,119.458405
-10.0,1,119.461037
-10.0,3,119.466183
-10.0,1,119.469056
-10.0,3,119.474228
-10.0,2,119.478064
-10.0,4,119.484843
-10.0,2,119.48888
-10.0,1,119.491484
-10.0,2,119.495325
-10.0,1,119.497909
-10.0,2,119.502244
-10.0,5,119.509906
-10.0,2,119.513782
-10.0,1,119.517116
-10.0,2,119.521209
-10.0,2,119.525085
-10.0,2,119.528946
-10.0,1,119.531681
-10.0,1,119.534491
-10.0,1,119.537263
-10.0,2,119.541139
-10.0,1,119.543722
-10.0,3,119.548871
-10.0,1,119.551663
-10.0,3,119.556923
-10.0,3,119.562185
-10.0,3,119.568283
-10.0,2,119.572315
-10.0,1,119.574934
-10.0,3,119.580049
-10.0,1,119.582744
-10.0,1,119.585542
-10.0,1,119.588226
-10.0,1,119.590846
-10.0,1,119.593604
-10.0,3,119.598912
-10.0,3,119.604208
-10.0,1,119.606886
-10.0,1,119.609499
-10.0,3,119.61467
-10.0,1,119.617379
-10.0,1,119.620141
-10.0,3,119.625348
-10.0,1,119.628182
-10.0,4,119.63467
-10.0,1,119.637403
-10.0,3,119.64258
-10.0,3,119.64775
-10.0,1,119.650433
-10.0,1,119.653273
-10.0,6,119.662252
-10.0,1,119.664995
-10.0,3,119.670286
-10.0,1,119.672986
-10.0,3,119.678356
-10.0,6,119.687347
-10.0,3,119.692592
-10.0,2,119.696507
-10.0,2,119.700386
-10.0,4,119.708805
-10.0,1,119.711701
-10.0,1,119.714289
-10.0,1,119.716893
